"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-01",,,"85","H,,S","96",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-02",,,"85","H,,S","96",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-03",,,"77","H,,S","85",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-05",,,"75","H,,S","76",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-06",,,"77","H,,S","87",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-08",,,"73","H,,S","78",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-09",,,"76","H,,S",,,"67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-11",,,"83","H,,S","92",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-12",,,"82","H,,S","91",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-13",,,"80","H,,S","91",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-14",,,"82","H,,S","91",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-15",,,"83","H,,S","90",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-16",,,"83","H,,S","91",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-17",,,"83","H,,S",,,"76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-18",,,"83","H,,S","93",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-19",,,"81","H,,S",,,"73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-10-20",,,"77","H,,S","87",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-13",,,"72","H,,S","86",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-14",,,"71","H,,S","85",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-15",,,"69","H,,S","81",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-16",,,"76","H,,S","86",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-17",,,"71","H,,S","83",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-18",,,"73","H,,S","86",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-19",,,"73","H,,S","86",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-20",,,"71","H,,S","85",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-21",,,"71","H,,S","86",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-22",,,"70","H,,S","84",",,S","56",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-23",,,"68","H,,S","83",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-24",,,"71","H,,S","83",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-25",,,"70","H,,S","81",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-26",,,"72","H,,S","85",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-27",,,"71","H,,S","83",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-28",,,"70","H,,S",,,"59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-29",,,"70","H,,S","83",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-11-30",,,"72","H,,S",,,"60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-01",,,"70","H,,S","83",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-02",,,"70","H,,S","85",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-03",,,"71","H,,S","83",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-04",,,"70","H,,S","82",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-05",,,"70","H,,S",,,"56",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-06",,,"68","H,,S","82",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-07",,,"68","H,,S","81",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-08",,,"67","H,,S","81",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-09",,,"66","H,,S","77",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-11",,,"65","H,,S","80",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-12",,,"67","H,,S","79",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-13",,,"66","H,,S",,,"52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-14",,,"67","H,,S",,,"51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-16",,,"63","H,,S","76",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-17",,,"61","H,,S","75",",,S","46",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-18",,,"61","H,,S","75",",,S","46",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-19",,,"61","H,,S","76",",,S","46",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-20",,,"59","H,,S","75",",,S","47",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-21",,,"62","H,,S","74",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-22",,,"63","H,,S","75",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-23",,,"62","H,,S","73",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-24",,,"61","H,,S","74",",,S","48",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-25",,,"61","H,,S","73",",,S","48",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-26",,,"61","H,,S","74",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-27",,,"62","H,,S","76",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-28",,,"63","H,,S","76",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-29",,,"66","H,,S","78",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-30",,,"64","H,,S","77",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2013-12-31",,,"64","H,,S","78",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-01",,,"63","H,,S",,,"49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-02",,,"63","H,,S","78",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-03",,,"63","H,,S",,,"50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-04",,,"63","H,,S","79",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-05",,,"63","H,,S","80",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-06",,,"64","H,,S","78",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-07",,,"65","H,,S","79",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-08",,,"65","H,,S","79",",,S","50",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-09",,,"66","H,,S",,,"49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-10",,,"63","H,,S","78",",,S","49",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-11",,,"64","H,,S","80",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-12",,,"63","H,,S","72",",,S","54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-13",,,"65","H,,S","77",",,S","56",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-14",,,"63","H,,S","76",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-15",,,"65","H,,S","79",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-16",,,"68","H,,S",,,"53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-17",,,"68","H,,S","81",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-18",,,"67","H,,S","81",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-19",,,"70","H,,S","82",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-20",,,"66","H,,S","80",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-21",,,"66","H,,S","81",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-22",,,"64","H,,S","82",",,S","52",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-23",,,"63","H,,S","81",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-24",,,"65","H,,S","81",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-25",,,"65","H,,S","82",",,S","54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-26",,,"69","H,,S","83",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-27",,,"69","H,,S","84",",,S","54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-28",,,"69","H,,S","85",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-29",,,"68","H,,S","83",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-30",,,"68","H,,S","83",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-01-31",,,"68","H,,S","84",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-01",,,"69","H,,S","85",",,S","54",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-02",,,"72","H,,S","83",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-03",,,"67","H,,S","83",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-04",,,"68","H,,S","84",",,S","51",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-05",,,"71","H,,S","86",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-06",,,"69","H,,S","84",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-07",,,"70","H,,S","83",",,S","56",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-08",,,"68","H,,S","81",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-09",,,"70","H,,S","83",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-10",,,"73","H,,S","83",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-12",,,"68","H,,S","83",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-13",,,"69","H,,S","82",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-14",,,"70","H,,S","84",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-15",,,"69","H,,S","80",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-16",,,"66","H,,S","75",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-17",,,"61","H,,S",,,,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-18",,,"64","H,,S","73",",,S","57",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-19",,,"66","H,,S",,,"53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-20",,,"69","H,,S","84",",,S","53",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-21",,,"73","H,,S","86",",,S","55",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-22",,,"68","H,,S",,,"58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-23",,,"74","H,,S","89",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-24",,,"75","H,,S","89",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-25",,,"75","H,,S","88",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-26",,,"75","H,,S","89",",,S","58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-27",,,"76","H,,S","88",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-02-28",,,"76","H,,S","90",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-01",,,"75","H,,S","89",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-02",,,"76","H,,S","90",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-03",,,"77","H,,S","91",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-04",,,"77","H,,S","88",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-05",,,"70","H,,S","76",",,S","65",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-06",,,"73","H,,S","86",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-07",,,"77","H,,S",,,"60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-08",,,"75","H,,S","90",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-09",,,"74","H,,S",,,"58",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-10",,,"76","H,,S","90",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-11",,,"72","H,,S","84",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-12",,,"76","H,,S","91",",,S","59",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-13",,,"76","H,,S","91",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-14",,,"76","H,,S","88",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-15",,,"77","H,,S","91",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-16",,,"78","H,,S","94",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-17",,,"78","H,,S","95",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-18",,,"79","H,,S","93",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-19",,,"78","H,,S","91",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-20",,,"76","H,,S","90",",,S","62",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-21",,,"72","H,,S","82",",,S","61",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-22",,,"76","H,,S","88",",,S","60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-23",,,"69","H,,S","76",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-24",,,"71","H,,S",,,"60",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-25",,,"77","H,,S","88",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-26",,,"75","H,,S","85",",,S","63",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-27",,,"74","H,,S",,,"66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-28",,,"77","H,,S","85",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-29",,,"80","H,,S","92",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-30",,,"78","H,,S",,,"68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-03-31",,,"80","H,,S","94",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-01",,,"81","H,,S","93",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-02",,,"79","H,,S","92",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-03",,,"78","H,,S","93",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-04",,,"76","H,,S","84",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-05",,,"80","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-06",,,"80","H,,S","95",",,S","64",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-07",,,"78","H,,S","85",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-08",,,"74","H,,S","81",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-09",,,"80","H,,S","91",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-10",,,"84","H,,S",,,"70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-11",,,"83","H,,S","96",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-12",,,"83","H,,S","98",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-13",,,"82","H,,S","96",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-14",,,"83","H,,S","98",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-15",,,"83","H,,S","97",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-16",,,"84","H,,S","97",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-17",,,"83","H,,S","98",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-18",,,"85","H,,S","99",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-19",,,"87","H,,S","101",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-20",,,"87","H,,S","104",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-21",,,"87","H,,S","102",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-22",,,"87","H,,S","100",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-23",,,"85","H,,S","99",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-24",,,"83","H,,S",,,"71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-25",,,"83","H,,S","95",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-26",,,"85","H,,S","99",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-27",,,"84","H,,S","95",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-28",,,"84","H,,S","94",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-29",,,"80","H,,S","87",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-04-30",,,"87","H,,S","96",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-01",,,"88","H,,S","101",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-02",,,"81","H,,S","88",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-03",,,"78","H,,S","89",",,S","67",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-04",,,"80","H,,S","91",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-05",,,"71","H,,S","75",",,S","66",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-06",,,"80","H,,S","90",",,S","69",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-07",,,"74","H,,S","79",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-08",,,"75","H,,S","81",",,S","68",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-09",,,"74","H,,S","78",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-10",,,"83","H,,S","92",",,S","70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-11",,,"83","H,,S","90",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-12",,,"81","H,,S","90",",,S","71",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-13",,,"83","H,,S","92",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-14",,,"86","H,,S","97",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-15",,,"82","H,,S","96",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-16",,,"84","H,,S",,,"70",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-17",,,"87","H,,S","98",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-18",,,"86","H,,S","98",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-19",,,"88","H,,S","99",",,S","72",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-20",,,"86","H,,S","97",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-21",,,"85","H,,S","95",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-22",,,"86","H,,S","95",",,S","73",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-23",,,"86","H,,S",,,"77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-24",,,"81","H,,S","89",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-25",,,"86","H,,S","95",",,S","74",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-26",,,"83","H,,S","92",",,S","78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-27",,,"85","H,,S","94",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-28",,,"87","H,,S",,,"76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-29",,,"82","H,,S","92",",,S","75",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-30",,,"87","H,,S","95",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-05-31",,,"87","H,,S","96",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-01",,,"88","H,,S","97",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-02",,,"87","H,,S","97",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-03",,,"84","H,,S","93",",,S","78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-04",,,"89","H,,S","97",",,S","79",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-05",,,"83","H,,S","89",",,S","76",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-06",,,"85","H,,S","93",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-07",,,"82","H,,S","89",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-08",,,"82","H,,S","90",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-09",,,"84","H,,S","90",",,S","78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-10",,,"82","H,,S","89",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-11",,,"83","H,,S","91",",,S","78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-12",,,"88","H,,S","96",",,S","78",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-13",,,"87","H,,S","94",",,S","80",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-14",,,"83","H,,S","97",",,S",,
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-15",,,"79","H,,S","82",",,S","77",",,S"
"BMM00048008","MYITKYINA, BM","25.367","97.4","147.0","2014-06-16",,,"81","H,,S","90",",,S","76",",,S"
